NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR_TAR;PCR;TAR;PERC_PCR_TAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
ALT CAMP;01;2020-07-29;2020-08-04;No;58.3808;1.97143;29.6134;20.5016;9;505.7062;222;0;4.5662;1;0;0
ALT CAMP;01;2020-07-29;2020-08-04;Si;;;0.0000;0.0000;0;1443.2989;7;0;0.0000;0;0;0
ALT CAMP;01;2020-07-28;2020-08-03;No;39.5388;1.92857;20.5016;13.6677;6;546.7094;240;0;2.5210;1;0;0
ALT CAMP;01;2020-07-28;2020-08-03;Si;;;0.0000;0.0000;0;1855.6701;9;0;0.0000;0;0;0
ALT CAMP;01;2020-07-27;2020-08-02;No;49.5184;1.97619;25.0575;13.6677;6;510.2621;224;0;2.7027;1;0;0
ALT CAMP;01;2020-07-27;2020-08-02;Si;;;0.0000;0.0000;0;1855.6701;9;0;0.0000;0;0;0
ALT CAMP;01;2020-07-26;2020-08-01;No;47.7286;1.90476;25.0575;13.6677;6;512.5401;225;0;3.1390;1;0;0
ALT CAMP;01;2020-07-26;2020-08-01;Si;;;0.0000;0.0000;0;1855.6701;9;0;0.0000;0;0;0
ALT CAMP;01;2020-07-25;2020-07-31;No;40.5693;1.61905;25.0575;15.9456;7;400.9202;176;0;4.0230;0;0;0
ALT CAMP;01;2020-07-25;2020-07-31;Si;;;0.0000;0.0000;0;1855.6701;9;0;0.0000;0;0;0
ALT CAMP;01;2020-07-24;2020-07-30;No;27.1185;1.19048;22.7795;13.6677;6;389.5305;171;0;4.1420;0;0;0
ALT CAMP;01;2020-07-24;2020-07-30;Si;;;0.0000;0.0000;0;2061.8556;10;0;0.0000;0;0;0
ALT CAMP;01;2020-07-23;2020-07-29;No;22.2372;0.97619;22.7795;11.3897;5;384.9746;169;0;2.9940;0;0;0
ALT CAMP;01;2020-07-23;2020-07-29;Si;;;0.0000;0.0000;0;2061.8556;10;0;0.0000;0;0;0
ALT CAMP;01;2020-07-22;2020-07-28;No;17.7898;0.97619;18.2236;9.1118;4;366.7509;161;0;1.2422;0;0;0
ALT CAMP;01;2020-07-22;2020-07-28;Si;;;0.0000;0.0000;0;1649.4845;8;0;0.0000;0;0;0
ALT CAMP;01;2020-07-21;2020-07-27;No;16.705;1.04762;15.9456;6.8338;3;321.1918;141;0;1.4184;0;0;0
ALT CAMP;01;2020-07-21;2020-07-27;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-07-20;2020-07-26;No;20.5016;1.28571;15.9456;11.3897;5;325.7477;143;0;2.0979;0;0;0
ALT CAMP;01;2020-07-20;2020-07-26;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-07-19;2020-07-25;No;22.1287;1.21429;18.2236;11.3897;5;314.3579;138;0;1.4493;0;0;0
ALT CAMP;01;2020-07-19;2020-07-25;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-07-18;2020-07-24;No;21.6406;1.35714;15.9456;9.1118;4;296.1343;130;0;1.5385;0;0;0
ALT CAMP;01;2020-07-18;2020-07-24;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-07-17;2020-07-23;No;23.9185;1.16667;20.5016;9.1118;4;259.6870;114;0;1.7544;0;0;0
ALT CAMP;01;2020-07-17;2020-07-23;Si;;;0.0000;0.0000;0;412.3711;2;0;0.0000;0;0;0
ALT CAMP;01;2020-07-16;2020-07-22;No;21.2609;1.16667;18.2236;11.3897;5;246.0192;108;0;1.8692;0;0;0
ALT CAMP;01;2020-07-16;2020-07-22;Si;;;0.0000;0.0000;0;412.3711;2;0;0.0000;0;0;0
ALT CAMP;01;2020-07-15;2020-07-21;No;17.3559;0.952381;18.2236;9.1118;4;243.7413;107;0;1.8868;0;0;0
ALT CAMP;01;2020-07-15;2020-07-21;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-14;2020-07-20;No;17.3559;0.952381;18.2236;9.1118;4;248.2972;109;0;1.8519;0;0;0
ALT CAMP;01;2020-07-14;2020-07-20;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-13;2020-07-19;No;11.0644;0.809524;13.6677;4.5559;2;264.2429;116;0;0.8696;0;0;0
ALT CAMP;01;2020-07-13;2020-07-19;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-12;2020-07-18;No;16.922;1.2381;13.6677;6.8338;3;264.2429;116;0;0.8696;0;0;0
ALT CAMP;01;2020-07-12;2020-07-18;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-11;2020-07-17;No;16.922;1.2381;13.6677;6.8338;3;273.3547;120;0;0.8403;0;0;0
ALT CAMP;01;2020-07-11;2020-07-17;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-10;2020-07-16;No;21.4779;1.57143;13.6677;11.3897;5;255.1310;112;0;0.9009;0;0;0
ALT CAMP;01;2020-07-10;2020-07-16;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-09;2020-07-15;No;17.8982;1.57143;11.3897;6.8338;3;241.4633;106;0;0.0000;0;0;0
ALT CAMP;01;2020-07-09;2020-07-15;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-08;2020-07-14;No;19.5253;1.71429;11.3897;9.1118;4;227.7956;100;0;1.0000;0;0;0
ALT CAMP;01;2020-07-08;2020-07-14;Si;;;0.0000;0.0000;0;412.3711;2;0;0.0000;0;0;0
ALT CAMP;01;2020-07-07;2020-07-13;No;21.4779;1.57143;13.6677;9.1118;4;207.2940;91;0;1.0989;0;0;0
ALT CAMP;01;2020-07-07;2020-07-13;Si;;;0.0000;0.0000;0;206.1855;1;0;0.0000;0;0;0
ALT CAMP;01;2020-07-06;2020-07-12;No;19.5253;1.42857;13.6677;9.1118;4;168.5687;74;0;1.3514;0;0;0
ALT CAMP;01;2020-07-06;2020-07-12;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-05;2020-07-11;No;11.3898;1.0;11.3897;6.8338;3;161.7348;71;0;1.4085;0;0;0
ALT CAMP;01;2020-07-05;2020-07-11;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-04;2020-07-10;No;9.76267;0.857143;11.3897;6.8338;3;148.0671;65;0;1.5385;0;0;0
ALT CAMP;01;2020-07-04;2020-07-10;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-03;2020-07-09;No;3.90507;0.571429;6.8338;2.2779;1;143.5112;63;0;1.5873;0;0;0
ALT CAMP;01;2020-07-03;2020-07-09;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-07-02;2020-07-08;No;4.88133;0.714286;6.8338;4.5559;2;152.6230;67;0;2.9851;0;0;0
ALT CAMP;01;2020-07-02;2020-07-08;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-07-01;2020-07-07;No;3.25422;0.714286;4.5559;2.2779;1;157.1789;69;0;2.8986;0;0;0
ALT CAMP;01;2020-07-01;2020-07-07;Si;;;0.0000;0.0000;0;1030.9278;5;0;0.0000;0;0;0
ALT CAMP;01;2020-06-30;2020-07-06;No;3.90507;0.857143;4.5559;4.5559;2;166.2908;73;0;2.7397;0;0;0
ALT CAMP;01;2020-06-30;2020-07-06;Si;;;0.0000;0.0000;0;1030.9278;5;0;0.0000;0;0;0
ALT CAMP;01;2020-06-29;2020-07-05;No;3.90507;0.857143;4.5559;4.5559;2;189.0703;83;0;2.4390;0;0;0
ALT CAMP;01;2020-06-29;2020-07-05;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-06-28;2020-07-04;No;3.90507;0.857143;4.5559;4.5559;2;198.1821;87;0;2.3256;0;0;0
ALT CAMP;01;2020-06-28;2020-07-04;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-06-27;2020-07-03;No;3.25422;0.714286;4.5559;4.5559;2;207.2940;91;0;2.2222;0;0;0
ALT CAMP;01;2020-06-27;2020-07-03;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-06-26;2020-07-02;No;2.60338;0.571429;4.5559;4.5559;2;220.9617;97;0;2.0833;0;0;0
ALT CAMP;01;2020-06-26;2020-07-02;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-06-25;2020-07-01;No;0.650845;0.285714;2.2779;2.2779;1;207.2940;91;0;1.1111;0;0;0
ALT CAMP;01;2020-06-25;2020-07-01;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-06-24;2020-06-30;No;0.325422;0.142857;2.2779;2.2779;1;168.5687;74;0;0.0000;0;0;0
ALT CAMP;01;2020-06-24;2020-06-30;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-06-23;2020-06-29;No;0.0;0.0;0.0000;0.0000;0;145.7891;64;0;0.0000;0;0;0
ALT CAMP;01;2020-06-23;2020-06-29;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-06-22;2020-06-28;No;0.0;0.0;0.0000;0.0000;0;129.8435;57;0;0.0000;0;0;0
ALT CAMP;01;2020-06-22;2020-06-28;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-06-21;2020-06-27;No;0.0;0.0;0.0000;0.0000;0;125.2875;55;0;0.0000;0;0;0
ALT CAMP;01;2020-06-21;2020-06-27;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-06-20;2020-06-26;No;0.0;0.0;2.2779;0.0000;0;118.4537;52;0;0.0000;0;0;0
ALT CAMP;01;2020-06-20;2020-06-26;Si;;;0.0000;0.0000;0;824.7422;4;0;0.0000;0;0;0
ALT CAMP;01;2020-06-19;2020-06-25;No;0.0;0.0;2.2779;0.0000;0;116.1757;51;0;0.0000;0;0;0
ALT CAMP;01;2020-06-19;2020-06-25;Si;;;0.0000;0.0000;0;1237.1134;6;0;0.0000;0;0;0
ALT CAMP;01;2020-06-18;2020-06-24;No;0.0;0.0;2.2779;0.0000;0;129.8435;57;0;0.0000;0;0;0
ALT CAMP;01;2020-06-18;2020-06-24;Si;;;0.0000;0.0000;0;2061.8556;10;0;0.0000;0;0;0
ALT CAMP;01;2020-06-17;2020-06-23;No;0.0;0.0;2.2779;0.0000;0;143.5112;63;0;0.0000;0;0;0
ALT CAMP;01;2020-06-17;2020-06-23;Si;;;0.0000;0.0000;0;1855.6701;9;0;0.0000;0;0;0
ALT CAMP;01;2020-06-16;2020-06-22;No;0.0;0.0;2.2779;0.0000;0;157.1789;69;0;0.0000;0;0;0
ALT CAMP;01;2020-06-16;2020-06-22;Si;;;0.0000;0.0000;0;2061.8556;10;0;0.0000;0;0;0
ALT CAMP;01;2020-06-15;2020-06-21;No;0.325422;0.142857;2.2779;0.0000;0;168.5687;74;0;0.0000;0;0;0
ALT CAMP;01;2020-06-15;2020-06-21;Si;;;0.0000;0.0000;0;2886.5979;14;0;0.0000;0;0;0
ALT CAMP;01;2020-06-14;2020-06-20;No;0.650845;0.285714;2.2779;0.0000;0;168.5687;74;0;0.0000;0;0;0
ALT CAMP;01;2020-06-14;2020-06-20;Si;;;0.0000;0.0000;0;3092.7835;15;0;0.0000;0;0;0
ALT CAMP;01;2020-06-13;2020-06-19;No;0.976267;0.428571;2.2779;2.2779;1;177.6805;78;0;1.3158;0;0;0
ALT CAMP;01;2020-06-13;2020-06-19;Si;;;0.0000;0.0000;0;3092.7835;15;0;0.0000;0;0;0
ALT CAMP;01;2020-06-12;2020-06-18;No;0.976267;0.428571;2.2779;2.2779;1;173.1246;76;0;1.3514;0;0;0
ALT CAMP;01;2020-06-12;2020-06-18;Si;;;0.0000;0.0000;0;3092.7835;15;0;0.0000;0;0;0
ALT CAMP;01;2020-06-11;2020-06-17;No;0.976267;0.428571;2.2779;2.2779;1;175.4026;77;0;1.3514;0;0;0
ALT CAMP;01;2020-06-11;2020-06-17;Si;;;0.0000;0.0000;0;2061.8556;10;0;0.0000;0;0;0
ALT CAMP;01;2020-06-10;2020-06-16;No;0.976267;0.428571;2.2779;2.2779;1;225.5176;99;0;1.0417;0;0;0
ALT CAMP;01;2020-06-10;2020-06-16;Si;;;0.0000;0.0000;0;2061.8556;10;0;0.0000;0;0;0
ALT CAMP;01;2020-06-09;2020-06-15;No;0.976267;0.428571;2.2779;2.2779;1;261.9649;115;0;0.9009;0;0;0
ALT CAMP;01;2020-06-09;2020-06-15;Si;;;0.0000;0.0000;0;1649.4845;8;0;0.0000;0;0;0
ALT CAMP;01;2020-06-08;2020-06-14;No;1.30169;0.285714;4.5559;2.2779;1;291.5783;128;0;0.8197;0;0;0
ALT CAMP;01;2020-06-08;2020-06-14;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-06-07;2020-06-13;No;0.650845;0.142857;4.5559;2.2779;1;316.6359;139;0;0.7519;0;0;0
ALT CAMP;01;2020-06-07;2020-06-13;Si;;;0.0000;0.0000;0;412.3711;2;0;0.0000;0;0;0
ALT CAMP;01;2020-06-06;2020-06-12;No;0.0;0.0;2.2779;0.0000;0;316.6359;139;0;0.0000;0;0;0
ALT CAMP;01;2020-06-06;2020-06-12;Si;;;0.0000;0.0000;0;618.5567;3;0;0.0000;0;0;0
ALT CAMP;01;2020-06-05;2020-06-11;No;0.0;0.0;2.2779;0.0000;0;391.8084;172;0;0.0000;0;0;1
ALT CAMP;01;2020-06-05;2020-06-11;Si;;;0.0000;0.0000;0;3711.3402;18;0;0.0000;0;0;0
ALT CAMP;01;2020-06-04;2020-06-10;No;0.0;0.0;2.2779;0.0000;0;414.5880;182;0;0.0000;0;0;1
ALT CAMP;01;2020-06-04;2020-06-10;Si;;;0.0000;0.0000;0;4329.8969;21;0;0.0000;0;0;0
ALT CAMP;01;2020-06-03;2020-06-09;No;0.325422;0.142857;2.2779;0.0000;0;396.3643;174;0;0.0000;0;0;1
ALT CAMP;01;2020-06-03;2020-06-09;Si;;;0.0000;0.0000;0;4329.8969;21;0;0.0000;0;0;0
ALT CAMP;01;2020-06-02;2020-06-08;No;0.650845;0.285714;2.2779;0.0000;0;394.0864;173;0;0.0000;0;0;1
ALT CAMP;01;2020-06-02;2020-06-08;Si;;;0.0000;0.0000;0;4536.0824;22;0;0.0000;0;0;0
ALT CAMP;01;2020-06-01;2020-06-07;No;0.976267;0.428571;2.2779;2.2779;1;448.7573;197;0;0.5128;0;0;1
ALT CAMP;01;2020-06-01;2020-06-07;Si;;;0.0000;0.0000;0;5154.6391;25;0;0.0000;0;0;0
ALT CAMP;01;2020-05-31;2020-06-06;No;0.976267;0.428571;2.2779;2.2779;1;451.0353;198;0;0.5128;0;0;1
ALT CAMP;01;2020-05-31;2020-06-06;Si;;;0.0000;0.0000;0;5360.8247;26;0;0.0000;0;0;0
ALT CAMP;01;2020-05-30;2020-06-05;No;0.976267;0.428571;2.2779;2.2779;1;457.8691;201;0;0.5076;0;0;1
ALT CAMP;01;2020-05-30;2020-06-05;Si;;;0.0000;0.0000;0;5773.1958;28;0;0.0000;0;0;0
ALT CAMP;01;2020-05-29;2020-06-04;No;0.976267;0.428571;2.2779;2.2779;1;487.4826;214;0;0.4808;0;0;0
ALT CAMP;01;2020-05-29;2020-06-04;Si;;;0.0000;0.0000;0;2886.5979;14;0;0.0000;0;0;0
ALT CAMP;01;2020-05-28;2020-06-03;No;0.976267;0.428571;2.2779;2.2779;1;519.3740;228;0;0.4505;0;0;0
ALT CAMP;01;2020-05-28;2020-06-03;Si;;;0.0000;0.0000;0;2886.5979;14;0;0.0000;0;0;0
ALT CAMP;01;2020-05-27;2020-06-02;No;0.650845;0.285714;2.2779;2.2779;1;676.5529;297;0;0.3436;0;0;0
ALT CAMP;01;2020-05-27;2020-06-02;Si;;;0.0000;0.0000;0;4329.8969;21;0;0.0000;0;0;0
ALT CAMP;01;2020-05-26;2020-06-01;No;0.325422;0.142857;2.2779;2.2779;1;713.0002;313;0;0.3257;0;0;0
ALT CAMP;01;2020-05-26;2020-06-01;Si;;;0.0000;0.0000;0;5567.0103;27;0;0.0000;0;0;0
ALT CAMP;01;2020-05-25;2020-05-31;No;0.0;0.0;0.0000;0.0000;0;662.8852;291;0;0.0000;0;0;0
ALT CAMP;01;2020-05-25;2020-05-31;Si;;;0.0000;0.0000;0;5773.1958;28;0;0.0000;0;0;0
ALT CAMP;01;2020-05-24;2020-05-30;No;0.0;0.0;0.0000;0.0000;0;660.6073;290;0;0.0000;1;0;0
ALT CAMP;01;2020-05-24;2020-05-30;Si;;;0.0000;0.0000;0;5567.0103;27;0;0.0000;0;0;0
ALT CAMP;01;2020-05-23;2020-05-29;No;0.0;0.0;0.0000;0.0000;0;653.7734;287;0;0.0000;1;0;0
ALT CAMP;01;2020-05-23;2020-05-29;Si;;;0.0000;0.0000;0;4948.4536;24;0;0.0000;0;0;0
ALT CAMP;01;2020-05-22;2020-05-28;No;0.0;0.0;2.2779;0.0000;0;646.9395;284;0;0.0000;1;0;0
ALT CAMP;01;2020-05-22;2020-05-28;Si;;;0.0000;0.0000;0;5154.6391;25;0;0.0000;0;0;0
ALT CAMP;01;2020-05-21;2020-05-27;No;0.0;0.0;4.5559;0.0000;0;656.0513;288;0;0.0000;1;0;0
ALT CAMP;01;2020-05-21;2020-05-27;Si;;;0.0000;0.0000;0;4742.2680;23;0;0.0000;0;0;0
ALT CAMP;01;2020-05-20;2020-05-26;No;0.0;0.0;4.5559;0.0000;0;512.5401;225;0;0.0000;2;0;0
ALT CAMP;01;2020-05-20;2020-05-26;Si;;;0.0000;0.0000;0;3505.1546;17;0;0.0000;0;0;0
ALT CAMP;01;2020-05-19;2020-05-25;No;0.0;0.0;4.5559;0.0000;0;507.9842;223;0;0.0000;2;0;0
ALT CAMP;01;2020-05-19;2020-05-25;Si;;;0.0000;0.0000;0;2474.2268;12;0;0.0000;0;0;0
ALT CAMP;01;2020-05-18;2020-05-24;No;0.0;0.0;4.5559;0.0000;0;492.0385;216;0;0.0000;2;0;0
ALT CAMP;01;2020-05-18;2020-05-24;Si;;;0.0000;0.0000;0;2061.8556;10;0;0.0000;1;0;0
ALT CAMP;01;2020-05-17;2020-05-23;No;0.976267;0.142857;6.8338;0.0000;0;478.3708;210;0;0.0000;1;0;0
ALT CAMP;01;2020-05-17;2020-05-23;Si;;;0.0000;0.0000;0;2061.8556;10;0;0.0000;1;0;0
ALT CAMP;01;2020-05-16;2020-05-22;No;2.9288;0.428571;6.8338;0.0000;0;482.9267;212;0;0.0000;1;0;0
ALT CAMP;01;2020-05-16;2020-05-22;Si;;;0.0000;0.0000;0;3092.7835;15;0;0.0000;1;0;0
ALT CAMP;01;2020-05-15;2020-05-21;No;4.88133;0.714286;6.8338;2.2779;1;457.8691;201;0;0.0000;1;0;0
ALT CAMP;01;2020-05-15;2020-05-21;Si;;;0.0000;0.0000;0;2474.2268;12;0;0.0000;1;0;0
ALT CAMP;01;2020-05-14;2020-05-20;No;5.8576;0.857143;6.8338;4.5559;2;430.5337;189;0;0.0000;1;0;0
ALT CAMP;01;2020-05-14;2020-05-20;Si;;;0.0000;0.0000;0;3092.7835;15;0;0.0000;2;0;0
ALT CAMP;01;2020-05-13;2020-05-19;No;5.8576;0.857143;6.8338;4.5559;2;407.7541;179;0;0.5882;0;0;0
ALT CAMP;01;2020-05-13;2020-05-19;Si;;;0.0000;0.0000;0;9278.3505;45;0;0.0000;2;0;0
ALT CAMP;01;2020-05-12;2020-05-18;No;6.83387;1.0;6.8338;4.5559;2;373.5848;164;0;0.6329;0;0;0
ALT CAMP;01;2020-05-12;2020-05-18;Si;;;0.0000;0.0000;0;9072.1649;44;0;0.0000;2;0;0
ALT CAMP;01;2020-05-11;2020-05-17;No;10.4135;1.14286;9.1118;4.5559;2;366.7509;161;0;0.6410;0;0;0
ALT CAMP;01;2020-05-11;2020-05-17;Si;;;0.0000;0.0000;0;9690.7216;47;0;0.0000;1;0;0
ALT CAMP;01;2020-05-10;2020-05-16;No;10.4135;1.14286;9.1118;6.8338;3;366.7509;161;0;0.6410;0;0;0
ALT CAMP;01;2020-05-10;2020-05-16;Si;;;0.0000;0.0000;0;9690.7216;47;0;0.0000;1;0;0
ALT CAMP;01;2020-05-09;2020-05-15;No;9.76267;0.857143;11.3897;6.8338;3;353.0832;155;0;0.6667;0;0;0
ALT CAMP;01;2020-05-09;2020-05-15;Si;;;0.0000;0.0000;0;8659.7938;42;0;0.0000;1;0;0
ALT CAMP;01;2020-05-08;2020-05-14;No;6.50845;0.571429;11.3897;4.5559;2;332.5816;146;0;0.7143;0;0;0
ALT CAMP;01;2020-05-08;2020-05-14;Si;;;0.0000;0.0000;0;8453.6082;41;0;0.0000;1;0;0
ALT CAMP;01;2020-05-07;2020-05-13;No;3.90507;0.428571;9.1118;2.2779;1;307.5240;135;0;0.7874;1;0;0
ALT CAMP;01;2020-05-07;2020-05-13;Si;;;0.0000;0.0000;0;8247.4226;40;0;0.0000;0;0;0
ALT CAMP;01;2020-05-06;2020-05-12;No;6.50845;0.47619;13.6677;2.2779;1;339.4154;149;0;0.0000;1;0;0
ALT CAMP;01;2020-05-06;2020-05-12;Si;;;0.0000;0.0000;0;2268.0412;11;0;0.0000;0;0;0
ALT CAMP;01;2020-05-05;2020-05-11;No;5.53218;0.404762;13.6677;2.2779;1;343.9713;151;0;0.0000;1;0;0
ALT CAMP;01;2020-05-05;2020-05-11;Si;;;0.0000;0.0000;0;3092.7835;15;0;0.0000;0;0;0
ALT CAMP;01;2020-05-04;2020-05-10;No;5.53218;0.404762;13.6677;4.5559;2;400.9202;176;0;0.6135;1;0;0
ALT CAMP;01;2020-05-04;2020-05-10;Si;;;0.0000;0.0000;0;11340.2061;55;0;0.0000;0;0;1
ALT CAMP;01;2020-05-03;2020-05-09;No;6.23726;0.547619;11.3897;2.2779;1;403.1982;177;0;0.6098;1;0;0
ALT CAMP;01;2020-05-03;2020-05-09;Si;;;0.0000;0.0000;0;11546.3917;56;0;0.0000;0;0;1
ALT CAMP;01;2020-05-02;2020-05-08;No;11.3898;0.833333;13.6677;4.5559;2;421.4219;185;0;0.5780;1;0;0
ALT CAMP;01;2020-05-02;2020-05-08;Si;;;0.0000;0.0000;0;12164.9484;59;0;0.0000;0;0;1
ALT CAMP;01;2020-05-01;2020-05-07;No;17.2474;1.2619;13.6677;6.8338;3;494.3164;217;0;0.4854;1;0;0
ALT CAMP;01;2020-05-01;2020-05-07;Si;;;0.0000;0.0000;0;31134.0206;151;0;0.0000;0;0;1
ALT CAMP;01;2020-04-30;2020-05-06;No;21.1525;1.54762;13.6677;6.8338;3;498.8724;219;0;0.4831;0;0;1
ALT CAMP;01;2020-04-30;2020-05-06;Si;;;0.0000;0.0000;0;30721.6494;149;0;0.0000;0;0;2
ALT CAMP;01;2020-04-29;2020-05-05;No;28.4745;1.78571;15.9456;11.3897;5;526.2078;231;0;0.8929;0;0;1
ALT CAMP;01;2020-04-29;2020-05-05;Si;;;0.0000;0.0000;0;41855.6701;203;0;0.0000;0;0;2
ALT CAMP;01;2020-04-28;2020-05-04;No;27.3355;1.71429;15.9456;11.3897;5;585.4347;257;0;0.8000;0;0;1
ALT CAMP;01;2020-04-28;2020-05-04;Si;;;412.3711;0.0000;0;50927.8350;247;0;0.0000;0;0;2
ALT CAMP;01;2020-04-27;2020-05-03;No;26.1965;1.64286;15.9456;9.1118;4;519.3740;228;0;0.4630;0;0;1
ALT CAMP;01;2020-04-27;2020-05-03;Si;;;412.3711;0.0000;0;42886.5979;208;0;0.0000;0;0;1
ALT CAMP;01;2020-04-26;2020-05-02;No;26.0338;1.42857;18.2236;9.1118;4;510.2621;224;0;0.4695;0;0;1
ALT CAMP;01;2020-04-26;2020-05-02;Si;;;618.5567;0.0000;0;42680.4123;207;0;0.0000;0;0;1
ALT CAMP;01;2020-04-25;2020-05-01;No;21.6948;1.19048;18.2236;9.1118;4;505.7062;222;0;0.9479;0;0;1
ALT CAMP;01;2020-04-25;2020-05-01;Si;;;618.5567;0.0000;0;42061.8556;204;0;0.0000;0;0;1
ALT CAMP;01;2020-04-24;2020-04-30;No;16.3525;0.797619;20.5016;6.8338;3;430.5337;189;0;1.2048;0;0;1
ALT CAMP;01;2020-04-24;2020-04-30;Si;;;618.5567;0.0000;0;23298.9690;113;0;0.0000;0;0;1
ALT CAMP;01;2020-04-23;2020-04-29;No;14.644;0.535714;27.3354;6.8338;3;394.0864;173;0;1.2987;0;0;0
ALT CAMP;01;2020-04-23;2020-04-29;Si;;;618.5567;0.0000;0;23092.7835;112;0;0.0000;0;0;0
ALT CAMP;01;2020-04-22;2020-04-28;No;6.99658;0.307143;22.7795;4.5559;2;337.1375;148;0;0.7874;0;0;1
ALT CAMP;01;2020-04-22;2020-04-28;Si;;;1649.4845;0.0000;0;22886.5979;111;0;0.0000;0;0;0
ALT CAMP;01;2020-04-21;2020-04-27;No;11.0969;0.347959;31.8913;4.5559;2;282.4665;124;0;0.9901;0;0;1
ALT CAMP;01;2020-04-21;2020-04-27;Si;;;2061.8556;412.3711;2;13608.2474;66;0;1.5873;0;0;0
ALT CAMP;01;2020-04-20;2020-04-26;No;13.0797;0.337755;38.7252;6.8338;3;314.3579;138;0;0.8333;0;0;1
ALT CAMP;01;2020-04-20;2020-04-26;Si;;;2268.0412;412.3711;2;13608.2474;66;0;1.5625;0;0;1
ALT CAMP;01;2020-04-19;2020-04-25;No;14.2749;0.329819;43.2811;9.1118;4;341.6934;150;0;1.5385;0;0;1
ALT CAMP;01;2020-04-19;2020-04-25;Si;;;2268.0412;618.5567;3;13814.4329;67;0;3.0769;0;0;1
ALT CAMP;01;2020-04-18;2020-04-24;No;18.4354;0.404649;45.5591;9.1118;4;339.4154;149;0;0.7752;0;0;1
ALT CAMP;01;2020-04-18;2020-04-24;Si;;;2268.0412;618.5567;3;13814.4329;67;0;3.0769;0;0;1
ALT CAMP;01;2020-04-17;2020-04-23;No;24.9439;0.547506;45.5591;13.6677;6;309.8020;136;0;1.5748;0;0;1
ALT CAMP;01;2020-04-17;2020-04-23;Si;;;2268.0412;618.5567;3;14432.9896;70;0;2.9412;0;0;1
ALT CAMP;01;2020-04-16;2020-04-22;No;37.9166;0.723696;52.3929;20.5016;9;353.0832;155;0;2.7397;0;0;1
ALT CAMP;01;2020-04-16;2020-04-22;Si;;;2268.0412;618.5567;3;14432.9896;70;0;2.9412;0;0;1
ALT CAMP;01;2020-04-15;2020-04-21;No;47.9388;0.80941;59.2268;18.2236;8;348.5273;153;0;3.5461;0;0;0
ALT CAMP;01;2020-04-15;2020-04-21;Si;;;2268.0412;1649.4845;8;3505.1546;17;0;12.5000;0;0;1
ALT CAMP;01;2020-04-14;2020-04-20;No;58.1349;0.911451;63.7827;27.3354;12;314.3579;138;0;6.2500;0;0;0
